ou_mean,ou_std,IT5B_r,IT5B_cv,IT6_r,IT6_cv
0.0186842105263157,0.0157894736842105,0.8182059447983014,0.4507851523658183,0.7274529236868187,0.42769685782435385
0.0094736842105263,0.0094736842105263,5.538747346072187,0.4253232209699683,7.330153617443013,0.3600159442902368
0.0160526315789473,0.0031578947368421,14.176486199575372,0.07968688478468283,15.396927651139743,0.07208688596232245
0.0068421052631578,0.0105263157894736,3.2730891719745223,0.629182489338328,4.67703171456888,0.541689652889795
0.0147368421052631,0.0042105263157894,12.685509554140127,0.114574975451573,13.970143706640238,0.10201322493358961
-0.0010526315789473,0.0105263157894736,0.003980891719745223,,0.013379583746283449,
0.0055263157894736,0.0147368421052631,3.5095541401273884,0.6644728574864041,4.638255698711595,0.6016414992660506
0.0055263157894736,0.0063157894736842,0.11597664543524416,1.165971058969986,0.6697224975222993,0.6789716899098014
0.0028947368421052,0.0021052631578947,0.0,,0.0,
0.001578947368421,0.0189473684210526,2.5268046709129512,0.7906393722663969,3.10406342913776,0.7374744917042647
0.0134210526315789,0.0010526315789473,10.842622080679405,0.03427440135535568,12.289147670961349,0.02812915059610842
-0.0010526315789473,0.0189473684210526,1.3073248407643312,0.7968215576293817,1.5335728444003964,0.7875805084940757
0.001578947368421,0.0147368421052631,0.9750530785562632,0.7454324492189675,1.51697224975223,0.7626008730293389
0.0134210526315789,0.011578947368421,4.157643312101911,0.33384907165012384,7.600966303270565,0.3115204094752209
0.0081578947368421,0.0168421052631578,4.182855626326964,0.5659527355192255,5.393458870168484,0.5235215257207121
0.001578947368421,0.0042105263157894,0.0,,0.0,
-0.0036842105263157,0.02,0.5947452229299363,0.7470997424979128,0.796828543111992,0.7306413753368698
0.0121052631578947,0.0189473684210526,2.0822717622080678,0.548094532984557,2.1532457879088205,0.5229687108191216
0.02,0.0157894736842105,0.6817940552016986,0.4468109836400172,0.29397918731417244,0.42934594020089195
0.0134210526315789,0.0105263157894736,5.1743630573248405,0.3101211046970014,8.793235877106046,0.2842279168408124
-0.0023684210526315,0.0105263157894736,0.0010615711252653928,,0.002106045589692765,
0.0094736842105263,0.0178947368421052,3.503715498938429,0.5513749760575505,4.316278493557978,0.5128220463986595
-0.005,0.02,0.3426220806794055,0.7572458102594115,0.47732903865213083,0.699534758692405
0.0081578947368421,0.0010526315789473,0.0,,2.172447968285431,0.3815481470150631
0.0173684210526315,0.0031578947368421,15.700106157112527,0.07430605076524137,16.869177403369672,0.0688470451145377
0.02,0.0,18.625,9.41604444850095e-15,19.625,0.0007491946994166975
0.0055263157894736,0.0042105263157894,0.0007961783439490446,,0.02601585728444004,
0.0042105263157894,0.0,0.0,,0.0,
-0.005,0.0063157894736842,0.0,,0.0,
-0.0010526315789473,0.0084210526315789,0.0,,0.0,
0.0094736842105263,0.0052631578947368,4.950106157112526,0.3967183924384268,7.135034687809712,0.2688931336120431
0.0134210526315789,0.0,10.875,4.036842483517903e-15,12.25,0.00038113739650642625
0.0147368421052631,0.0010526315789473,12.516454352441613,0.02933798230525917,13.804757185332011,0.02570727841005363
-0.0036842105263157,0.0105263157894736,0.0,,0.0002477700693756194,
-0.0023684210526315,0.0157894736842105,0.17170912951167727,0.8546064110055067,0.29943012884043607,0.6774721615171939
0.001578947368421,0.011578947368421,0.1942675159235669,0.7779610756743788,0.43991575817641226,0.6587035219161865
-0.005,0.0031578947368421,0.0,,0.0,
-0.005,0.0178947368421052,0.13030785562632696,0.5937547862923358,0.2001982160555005,0.7174978116021901
0.0121052631578947,0.0157894736842105,2.7099256900212314,0.4817895284214834,4.005698711595639,0.4348509805994121
0.001578947368421,0.0178947368421052,2.05307855626327,0.7836779023630662,2.7035431119920714,0.7375494376175836
-0.005,0.0021052631578947,0.0,,0.0,
0.0028947368421052,0.0052631578947368,0.0,,0.0,
-0.0036842105263157,0.0126315789473684,0.004246284501061571,,0.010158572844400396,
0.0028947368421052,0.0031578947368421,0.0,,0.0,
0.0186842105263157,0.0063157894736842,9.599787685774947,0.1700345666536783,17.46097621407334,0.13952703052597407
0.0055263157894736,0.011578947368421,2.4572717622080678,0.6951822431728529,3.6018334985133795,0.6301207937973361
0.02,0.0136842105263157,0.596868365180467,0.3871366869338467,1.014990089197225,0.36401757318088057
0.0160526315789473,0.0147368421052631,1.345276008492569,0.4088635289124178,2.345639246778989,0.3988997148431513
0.0002631578947368,0.0105263157894736,0.01910828025477707,,0.05364222001982161,0.8825147031959337
0.0186842105263157,0.0126315789473684,0.9469214437367304,0.32909071869793277,2.756070366699703,0.33791585595796153
0.0081578947368421,0.0178947368421052,4.060244161358811,0.5929015658603092,4.992814667988107,0.5411393222271667
-0.0023684210526315,0.0178947368421052,0.47983014861995754,0.7445229729866315,0.7040386521308226,0.7172109835240557
0.0160526315789473,0.0094736842105263,3.9989384288747347,0.2663542985042084,10.185827552031714,0.23988583897783644
0.0121052631578947,0.0052631578947368,9.34952229299363,0.19613796497382277,10.86310703666997,0.15974407018512726
0.0028947368421052,0.0,0.0,,0.0,
0.02,0.0010526315789473,18.604830148619957,0.022861342014295054,19.672076313181368,0.021841407146070187
0.02,0.0052631578947368,14.02839702760085,0.1302636811005152,19.586967294350842,0.11174544971047448
0.0107894736842105,0.0073684210526315,7.205148619957537,0.31833743462356195,9.025272547076312,0.2553522444296014
-0.0023684210526315,0.0010526315789473,0.0,,0.0,
0.0121052631578947,0.0136842105263157,3.3906581740976645,0.4191313836985416,5.918359762140733,0.38297476546211096
-0.0036842105263157,0.0010526315789473,0.0,,0.0,
0.0094736842105263,0.0126315789473684,4.4960191082802545,0.46240399380159186,6.955401387512389,0.41152758008943807
0.0042105263157894,0.0042105263157894,0.0,,0.0001238850346878097,
0.0094736842105263,0.0189473684210526,3.7473460721868364,0.5825567564568378,3.8019078295341924,0.5388286531184461
0.0081578947368421,0.0084210526315789,4.098460721868365,0.5432220829688598,5.783325074331021,0.4327146818391837
0.0160526315789473,0.0136842105263157,1.316348195329087,0.38308506714257967,3.3109514370664024,0.3737255736307483
0.0081578947368421,0.0147368421052631,4.375796178343949,0.5318895303833177,6.0017343904856295,0.49024543712813323
-0.0010526315789473,0.0010526315789473,0.0,,0.0,
-0.0036842105263157,0.0136842105263157,0.012473460721868366,,0.028245787908820614,
0.0055263157894736,0.0010526315789473,0.0,,0.0,
-0.0023684210526315,0.0168421052631578,0.3067940552016985,0.7555627541679576,0.47745292368681863,0.6889770437373872
0.0173684210526315,0.0073684210526315,7.283704883227176,0.19746821218441982,14.741204162537166,0.17284223741216445
0.0042105263157894,0.0136842105263157,2.173036093418259,0.7358819859675583,3.1802527254707633,0.6775174149083274
0.0002631578947368,0.0073684210526315,0.0,,0.0,
0.0068421052631578,0.0189473684210526,3.996019108280255,0.6297536180105858,4.8710356788899905,0.5884052782933875
-0.005,0.0189473684210526,0.21337579617834396,0.7690532976750226,0.31949950445986125,0.6846858884170101
0.0147368421052631,0.02,1.3466029723991508,0.5588874269578067,0.7967046580773043,0.5319925826722879
0.0121052631578947,0.02,2.7261146496815285,0.5920722208545579,1.811199207135778,0.5390764102289984
-0.005,0.011578947368421,0.0,,0.00037165510406342913,
0.0186842105263157,0.0178947368421052,0.6778131634819533,0.49799279566196963,0.33126858275520316,0.48018985106982076
0.0107894736842105,0.0084210526315789,7.101645435244161,0.339019065895275,8.78059960356789,0.2810720115259262
-0.0036842105263157,0.0189473684210526,0.4004777070063694,0.7519588947096537,0.5730921704658077,0.7133668217739277
0.0121052631578947,0.0126315789473684,3.744692144373673,0.3909286448262727,6.900520317145689,0.3538629488149225
-0.0010526315789473,0.0,0.0,,0.0,
0.0134210526315789,0.0052631578947368,10.987261146496815,0.16340073141149725,12.422324083250743,0.1391044682187865
0.02,0.0178947368421052,0.6180997876857749,0.4752893293653955,0.15113974231912786,0.47979314670184237
0.0121052631578947,0.011578947368421,4.529989384288747,0.3608728658508231,7.746407333994053,0.3246834072701063
0.0002631578947368,0.0,0.0,,0.0,
0.0173684210526315,0.0157894736842105,0.7492038216560509,0.46516616164598745,1.0208126858275521,0.4350571847269516
0.0002631578947368,0.0157894736842105,0.7550424628450106,0.739147136317565,1.1480426164519326,0.7627125678784861
-0.0010526315789473,0.0073684210526315,0.0,,0.0,
0.0147368421052631,0.0147368421052631,2.0265392781316347,0.4250753553119571,3.301412289395441,0.38856572523811567
0.0068421052631578,0.0178947368421052,4.4838110403397025,0.6262928595598221,5.156962338949455,0.5756621051129175
0.0160526315789473,0.0105263157894736,3.2587579617834397,0.2863046660315518,7.771803766105054,0.2748872533227967
0.0042105263157894,0.0084210526315789,0.19904458598726116,0.689421568010248,0.6484142715559961,0.6939580339612171
0.0068421052631578,0.0031578947368421,0.0010615711252653928,,0.21085232903865214,0.5840426645316926
0.0173684210526315,0.0,15.625,0.0002953216438881176,16.75,0.0006664346852725679
0.0042105263157894,0.0105263157894736,0.85828025477707,0.7112275974879702,1.6728196233894945,0.727977496976197
0.0042105263157894,0.0147368421052631,2.569267515923567,0.7226816847918542,3.5947720515361743,0.6654666572098418
0.0107894736842105,0.0105263157894736,5.675690021231422,0.3721756880551336,8.24318632309217,0.329377422792361
0.0121052631578947,0.0042105263157894,9.279723991507431,0.16259861974490375,10.871531219028741,0.12873673409370187
0.0121052631578947,0.0094736842105263,5.9506369426751595,0.313361972599383,9.305748265609514,0.2704533554049595
-0.0010526315789473,0.0021052631578947,0.0,,0.0,
0.0094736842105263,0.011578947368421,5.081740976645436,0.44674954147333124,7.313676907829534,0.3925269909058278
0.0094736842105263,0.0105263157894736,5.211252653927813,0.4375568589128298,7.357284440039643,0.3751075942675217
-0.0023684210526315,0.0021052631578947,0.0,,0.0,
0.0134210526315789,0.0168421052631578,2.5209660297239913,0.48078705967854823,2.5164767096134786,0.4545714969908428
0.0081578947368421,0.0136842105263157,4.333067940552017,0.5266160613487286,6.1352824578790885,0.47579902609379915
0.0028947368421052,0.0126315789473684,0.9052547770700637,0.7313208823057378,1.5568632309217048,0.7458386699867479
0.0028947368421052,0.0010526315789473,0.0,,0.0,
0.0028947368421052,0.0084210526315789,0.03954352441613588,,0.14197224975222994,0.5850021988578465
0.0147368421052631,0.011578947368421,2.7093949044585988,0.3232253968690616,7.202056491575818,0.30355188957878426
0.0055263157894736,0.0189473684210526,4.350849256900212,0.6788181918099787,4.853691774033697,0.6229985029401252
-0.005,0.0052631578947368,0.0,,0.0,
0.0068421052631578,0.0126315789473684,3.918259023354565,0.602195462927213,5.242938553022795,0.533340819989063
0.0147368421052631,0.0021052631578947,12.545647558386412,0.058379982460563994,13.850346878097126,0.05137280305432782
-0.0010526315789473,0.0042105263157894,0.0,,0.0,
0.0134210526315789,0.0126315789473684,2.953025477707006,0.3670298139618843,6.1736868186323095,0.3462807028119456
-0.0036842105263157,0.0094736842105263,0.0,,0.0,
0.0121052631578947,0.0147368421052631,3.1284501061571124,0.4425508088743223,4.873389494549058,0.4163598534089059
-0.0036842105263157,0.0,0.0,,0.0,
0.0147368421052631,0.0136842105263157,2.0666135881104033,0.3900052829305043,4.562066402378592,0.3674684046323362
-0.0023684210526315,0.0189473684210526,0.7075371549893843,0.7509575806207043,0.9625867195242814,0.7597846744819495
0.0055263157894736,0.0126315789473684,2.8227176220806793,0.6828235053120438,4.0480673934588705,0.6146263707508353
0.0107894736842105,0.011578947368421,5.028927813163482,0.3939829065182,7.841303270564916,0.348566258891837
-0.0036842105263157,0.0157894736842105,0.08386411889596602,,0.13602576808721506,0.8986156031837654
0.0081578947368421,0.0052631578947368,2.100583864118896,0.63847180617901,4.673810703666997,0.4253475746855196
0.0173684210526315,0.0136842105263157,1.098991507430998,0.37730903190778786,2.3285431119920714,0.3743268578837063
0.02,0.0073684210526315,4.5278662420382165,0.20651261670590493,15.507433102081269,0.1723522342386144
0.0134210526315789,0.0178947368421052,2.041932059447983,0.5064475871905089,1.839197224975223,0.47574331224359245
-0.005,0.0,0.0,,0.0,
0.02,0.0126315789473684,0.43524416135881105,0.3638827078816567,1.8374628344895936,0.34199850294661555
-0.0023684210526315,0.0031578947368421,0.0,,0.0,
-0.0023684210526315,0.0084210526315789,0.0,,0.0,
0.0186842105263157,0.0010526315789473,17.11836518046709,0.02369199310384427,18.22621407333994,0.0222778009339652
0.0042105263157894,0.0031578947368421,0.0,,0.0,
-0.0023684210526315,0.0136842105263157,0.04378980891719745,,0.08102081268582755,0.7911282717724202
0.0055263157894736,0.0105263157894736,1.8957006369426752,0.7195609324599055,3.1207879088206143,0.6447160100178266
0.02,0.0147368421052631,0.43312101910828027,0.4114131879841762,0.5556243805748265,0.4020136936911387
0.0028947368421052,0.0094736842105263,0.12473460721868365,,0.3644697720515362,0.6644990085576806
-0.0023684210526315,0.0063157894736842,0.0,,0.0,
0.0055263157894736,0.0136842105263157,3.160828025477707,0.6722337385278979,4.3383300297324086,0.6068283698845588
0.0055263157894736,0.0178947368421052,4.2600849256900215,0.6594336956066729,5.138379583746284,0.6118710167132876
0.0094736842105263,0.0010526315789473,2.8450106157112525,0.2542099112438293,6.735629335976214,0.06738426665840705
-0.0023684210526315,0.0126315789473684,0.013800424628450107,,0.032457879088206146,
0.0147368421052631,0.0073684210526315,9.020169851380043,0.2067895980262511,12.835728444003964,0.1828321431365808
0.0160526315789473,0.0042105263157894,14.123673036093418,0.10765647988980788,15.470515361744301,0.09584298691848162
0.0068421052631578,0.0073684210526315,1.5483014861995754,0.7019712224671866,3.218161546085233,0.5875577560674345
0.0068421052631578,0.011578947368421,3.5525477707006368,0.6150894968963864,5.072224975222993,0.5362178169295229
-0.0036842105263157,0.0031578947368421,0.0,,0.0,
0.0173684210526315,0.02,0.986995753715499,0.5374797967569139,0.22175421209117938,0.5321836329821242
0.0134210526315789,0.0094736842105263,5.631634819532909,0.2845291020409924,9.858275520317145,0.2540203042933388
0.0107894736842105,0.0031578947368421,6.985403397027601,0.18449383239889575,9.023662041625371,0.12319927996397304
0.0055263157894736,0.02,4.486730360934183,0.6786423729710886,4.650768087215065,0.6356060792022006
0.0094736842105263,0.0031578947368421,3.897027600849257,0.3688699526793822,6.870292368681863,0.18819240997679199
0.0147368421052631,0.0105263157894736,3.895700636942675,0.2926679301434832,8.333250743310208,0.2753384315066124
0.0002631578947368,0.02,2.2062101910828025,0.8204445703062385,2.5825074331020814,0.7652670364218004
0.0147368421052631,0.0189473684210526,1.0796178343949046,0.5322914022688426,1.0616947472745293,0.5115056453715219
0.0186842105263157,0.0168421052631578,0.6910828025477707,0.47696539404933824,0.3690535183349851,0.46716647580254955
0.0107894736842105,0.0168421052631578,3.2120488322717624,0.5057692578817179,4.05203171456888,0.47835437956028204
0.0107894736842105,0.0157894736842105,3.48619957537155,0.48517394104479955,5.044350842418236,0.4482723971766918
0.0186842105263157,0.0042105263157894,17.002388535031848,0.09618087766616497,18.405227948463825,0.08910658830007188
0.0121052631578947,0.0021052631578947,9.079352441613588,0.08573091463786135,10.735381565906838,0.06543774285740409
0.0002631578947368,0.011578947368421,0.06449044585987261,,0.147794846382557,0.7328493898828918
0.0094736842105263,0.0073684210526315,5.648885350318471,0.40951831957191814,7.27886521308226,0.32028363026022066
-0.0023684210526315,0.0147368421052631,0.0958067940552017,,0.16761645193260655,0.6562791967097492
0.0028947368421052,0.0105263157894736,0.2935244161358811,0.6919775415544076,0.6864469772051536,0.6919055900406802
0.02,0.0105263157894736,1.0058386411889597,0.2885497997919723,4.922324083250743,0.28307438656680994
0.0094736842105263,0.0084210526315789,5.990976645435244,0.41488513459621923,7.339816650148662,0.34128676190722357
0.0121052631578947,0.0168421052631578,2.366507430997877,0.5073603775253348,3.3071110009910805,0.45779599537489774
0.0147368421052631,0.0157894736842105,1.8370488322717622,0.4514994938847578,2.5861000991080276,0.4205543264998666
0.0042105263157894,0.0189473684210526,3.885615711252654,0.7273506675159475,4.467913776015857,0.6577534244576041
-0.0036842105263157,0.0063157894736842,0.0,,0.0,
0.001578947368421,0.0126315789473684,0.3880042462845011,0.7415412506752918,0.7403369672943508,0.7044915195058663
0.0068421052631578,0.0168421052631578,4.2956475583864115,0.6035873988707869,5.232160555004955,0.558059780135436
-0.0010526315789473,0.0168421052631578,0.5997876857749469,0.7399825368577616,0.8830525272547076,0.7397183332674623
0.0055263157894736,0.0052631578947368,0.015127388535031847,,0.2179137760158573,0.6231472960716624
0.02,0.0042105263157894,17.54936305732484,0.0958553098064941,19.856541129831516,0.0877031342821337
0.0147368421052631,0.0084210526315789,6.328290870488322,0.24231038990783327,11.44338453914767,0.21441965301161306
0.0121052631578947,0.0073684210526315,8.585191082802547,0.2612944241352473,10.374876114965312,0.218292925833851
0.0002631578947368,0.0084210526315789,0.0007961783439490446,,0.002973240832507433,
0.0068421052631578,0.0063157894736842,0.869692144373673,0.6706047304286952,2.58597621407334,0.6135161476523523
0.0134210526315789,0.0031578947368421,10.981687898089172,0.10131228789239022,12.39135282457879,0.08354822447182259
0.0107894736842105,0.0021052631578947,6.86119957537155,0.13003938624108638,8.967046580773042,0.08320072230275372
-0.0023684210526315,0.011578947368421,0.003980891719745223,,0.011397423191278493,
0.0094736842105263,0.0157894736842105,3.8781847133757963,0.5112232259816891,5.748141724479683,0.47141986318270096
-0.0010526315789473,0.0157894736842105,0.3771231422505308,0.7455661083231659,0.6072844400396432,0.7057937780080353
-0.0010526315789473,0.011578947368421,0.015127388535031847,,0.04162537165510406,0.7976601618602639
0.0028947368421052,0.0168421052631578,2.454352441613588,0.7560761814420147,3.2921209117938552,0.7090979019485099
0.0002631578947368,0.0063157894736842,0.0,,0.0,
-0.005,0.0010526315789473,0.0,,0.0,
0.0042105263157894,0.0178947368421052,3.4644373673036095,0.7179192067300697,4.301783944499505,0.6553701847919974
0.0121052631578947,0.0084210526315789,7.640392781316348,0.2868465266802033,9.99541625371655,0.24599896056573695
-0.005,0.0073684210526315,0.0,,0.0,
0.0173684210526315,0.0063157894736842,10.615711252653927,0.17159930876476565,16.107656095143707,0.14201370520335194
0.001578947368421,0.02,2.949575371549894,0.7967878384225939,3.41290882061447,0.7401352074585632
0.0147368421052631,0.0094736842105263,4.761146496815287,0.2660984849977912,9.823959365708623,0.2435911708003869
0.0186842105263157,0.0073684210526315,5.695063694267516,0.2027351603587719,15.236992071357779,0.17096893784972197
0.0094736842105263,0.0021052631578947,3.348991507430998,0.3420201115213036,6.772918731417245,0.1324571256741446
0.0160526315789473,0.0052631578947368,13.320329087048833,0.13681294730270027,15.3851585728444,0.12001696622807353
