ou_mean,ou_std,IRE_r,IRE_cv,IREM_r,IREM_cv,TI_r,TI_cv,TIM_r,TIM_cv
0.0052631578947368,0.0110526315789473,99.26693548387097,0.9540802810107809,99.29435483870968,0.9555249959910872,36.2328431372549,1.0475725797155773,36.34313725490196,1.0357433319012563
-0.0089473684210526,0.0023684210526315,0.0,,0.0,,0.0,,0.0,
-0.0152631578947368,0.0,0.0,,0.0,,0.0,,0.0,
-0.0089473684210526,0.0031578947368421,0.0,,0.0,,0.0,,0.0,
-0.0042105263157894,0.0118421052631578,59.47258064516129,3.652449609460979,59.74677419354839,3.666629531043289,3.8186274509803924,1.746198792183251,3.803921568627451,1.7462318444384004
-0.0168421052631578,0.0007894736842105,0.0,,0.0,,0.0,,0.0,
-0.0105263157894736,0.0055263157894736,0.0,,0.0,,0.0,,0.0,
-0.0105263157894736,0.0094736842105263,0.1153225806451613,0.94659297084755,0.2,0.4795376324368619,0.0,,0.0,
-0.0105263157894736,0.0063157894736842,0.0,,0.0,,0.0,,0.0,
0.0005263157894736,0.0126315789473684,95.4483870967742,1.8724637004863711,95.42258064516129,1.8480896736030452,20.887254901960784,1.4627596203387836,21.215686274509803,1.4310811659328082
0.0052631578947368,0.0102631578947368,95.90322580645162,0.9017352372172123,95.79596774193548,0.9033811192177102,35.56372549019608,1.0207187264745783,35.745098039215684,1.0107098511038788
0.01,0.015,137.01451612903224,0.8363817857075908,137.10645161290321,0.8335579030107954,50.450980392156865,1.0051915079386202,50.58578431372549,1.0088611768977023
0.0021052631578947,0.0086842105263157,76.46935483870968,1.253479137377847,76.47258064516129,1.2475829188693388,22.485294117647058,1.168505586894693,22.443627450980394,1.1540550479239131
-0.0057894736842105,0.0102631578947368,24.513709677419357,4.629508054593498,24.18064516129032,4.530815287305011,0.6715686274509803,1.6270364174857406,0.6617647058823529,1.5599533227660338
0.0068421052631578,0.0142105263157894,118.70806451612903,0.9996939003232151,118.53145161290323,0.9992439077643622,42.89460784313726,1.0624198113613155,43.029411764705884,1.057903508988483
-0.02,0.015,0.018548387096774192,0.5908500241533516,0.008870967741935484,0.49035415999271403,0.0,,0.0,
0.0084210526315789,0.0023684210526315,116.18064516129033,0.1572448092732205,116.23629032258064,0.1576091664379001,42.89705882352941,0.5489606537427276,42.92156862745098,0.5504860437893002
-0.0042105263157894,0.0,0.0,,0.0,,0.0,,0.0,
-0.0089473684210526,0.0126315789473684,9.338709677419354,4.695376687098415,9.312903225806451,4.551165250460239,0.10784313725490197,1.7246426374432682,0.061274509803921566,1.2072636140737778
-0.0089473684210526,0.0118421052631578,6.258064516129032,4.486085676434364,6.336290322580645,4.48140428650109,0.04411764705882353,,0.03431372549019608,1.4003225990577737
0.0084210526315789,0.0126315789473684,122.2516129032258,0.8080175645094784,122.25403225806451,0.8082546663401058,45.63725490196079,0.9909167393038114,45.794117647058826,0.9919203606735977
0.0084210526315789,0.0086842105263157,114.33145161290322,0.5857146034786109,114.54193548387097,0.5852192085927566,43.59803921568628,0.8938001881601372,43.674019607843135,0.8903503926982278
-0.0089473684210526,0.0094736842105263,0.9185483870967742,1.576333495941719,1.228225806451613,1.7424112803763157,0.0,,0.0,
-0.0168421052631578,0.0118421052631578,0.008870967741935484,0.4484324256041622,0.0,,0.0,,0.0,
-0.0057894736842105,0.015,56.07016129032258,3.7425119153932096,56.29838709677419,3.782491507898709,3.8112745098039214,1.7756233947872975,3.8063725490196076,1.8485983850665901
-0.0073684210526315,0.0102631578947368,8.618548387096775,4.739077908441693,8.435483870967742,4.669196303300185,0.09558823529411764,,0.058823529411764705,1.173871927526502
-0.0168421052631578,0.0126315789473684,0.018548387096774192,0.6051881358865285,0.00967741935483871,0.3663943513111659,0.0,,0.0,
0.0021052631578947,0.0007894736842105,30.76290322580645,0.16919641150561102,30.768548387096775,0.16866981495638422,16.387254901960784,0.4584153816539461,16.375,0.4548153005524887
-0.0073684210526315,0.0007894736842105,0.0,,0.0,,0.0,,0.0,
0.01,0.0142105263157894,135.36370967741937,0.7988349406571058,135.50887096774193,0.7974496917184163,49.995098039215684,0.9915140286697278,50.13235294117647,0.9947679637984169
-0.0121052631578947,0.0023684210526315,0.0,,0.0,,0.0,,0.0,
-0.0089473684210526,0.015,20.697580645161292,4.543861196538201,20.543548387096774,4.436652725147553,0.5318627450980392,1.6924765624934002,0.5465686274509803,1.5714583769571397
-0.0152631578947368,0.0142105263157894,0.1774193548387097,0.7869311060752409,0.3709677419354839,1.0385738065500327,0.0,,0.0,
-0.0026315789473684,0.0094736842105263,67.0491935483871,3.2285719072266765,67.00483870967741,3.2540177703842867,4.840686274509804,1.7071950247790202,4.7745098039215685,1.7406146806601892
-0.0184210526315789,0.0047368421052631,0.0,,0.0,,0.0,,0.0,
0.0068421052631578,0.0134210526315789,115.95322580645161,0.9576225971308124,115.76048387096775,0.9582218039693492,42.306372549019606,1.0459574108278642,42.47794117647059,1.0410474494665702
-0.0057894736842105,0.0094736842105263,17.95725806451613,4.6959936288992745,18.258870967741935,4.71599942764496,0.3946078431372549,1.6172879427570854,0.4019607843137255,1.6729787440049482
-0.0089473684210526,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0010526315789473,0.0023684210526315,28.230645161290322,3.9853966476043254,28.27983870967742,3.956945064534592,0.0024509803921568627,,0.00980392156862745,
-0.0184210526315789,0.0102631578947368,0.0,,0.0,,0.0,,0.0,
-0.0168421052631578,0.0134210526315789,0.02661290322580645,0.572285909285389,0.03225806451612903,0.3932621053262972,0.0,,0.0,
-0.0105263157894736,0.015,9.750806451612902,4.578023039609961,9.814516129032258,4.464454940543829,0.10784313725490197,1.7235499830275323,0.0661764705882353,1.3300487934894711
0.01,0.0078947368421052,128.6524193548387,0.47039814120696144,128.7725806451613,0.4716378541304126,47.21568627450981,0.8376668878253085,47.252450980392155,0.8383144059649197
-0.0026315789473684,0.0,0.0,,0.0,,0.0,,0.0,
-0.0184210526315789,0.0071052631578947,0.0,,0.0,,0.0,,0.0,
-0.0136842105263157,0.001578947368421,0.0,,0.0,,0.0,,0.0,
-0.0152631578947368,0.0055263157894736,0.0,,0.0,,0.0,,0.0,
0.0052631578947368,0.0007894736842105,77.47903225806452,0.07785028918267317,77.52016129032258,0.0781521453886102,33.05392156862745,0.4535384482994384,33.04656862745098,0.4586803900648703
-0.0168421052631578,0.0142105263157894,0.06048387096774194,0.5199282149345209,0.10161290322580645,0.5563192637568293,0.0,,0.0,
-0.0184210526315789,0.015,0.02661290322580645,0.6050631962482852,0.0846774193548387,0.4129601572203748,0.0,,0.0,
0.0068421052631578,0.0110526315789473,107.77741935483871,0.8234082450409529,107.81290322580645,0.8219852572482141,40.68627450980392,0.9917178585681965,40.79656862745098,0.9856881110272747
-0.0073684210526315,0.0110526315789473,12.579032258064515,4.8027285036513385,12.403225806451612,4.677565691399546,0.2034313725490196,1.4834837004031405,0.15196078431372548,1.485567016453553
-0.0136842105263157,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0152631578947368,0.0110526315789473,0.020967741935483872,0.48077799555726863,0.0,,0.0,,0.0,
0.0005263157894736,0.0102631578947368,84.56612903225806,1.7964803595899463,84.46129032258065,1.772130205906691,17.779411764705884,1.4295672095104799,17.737745098039216,1.401074183973853
-0.0105263157894736,0.0086842105263157,0.029838709677419355,0.5304800713286474,0.08387096774193549,0.46293389446439687,0.0,,0.0,
-0.0184210526315789,0.0094736842105263,0.0,,0.0,,0.0,,0.0,
-0.0121052631578947,0.0,0.0,,0.0,,0.0,,0.0,
0.0052631578947368,0.0071052631578947,83.21854838709677,0.6690871742480379,83.41290322580645,0.6681197614620731,33.47549019607843,0.9035164402540201,33.568627450980394,0.9050608739597927
-0.0184210526315789,0.0031578947368421,0.0,,0.0,,0.0,,0.0,
0.01,0.0055263157894736,130.46048387096775,0.32655115449465477,130.5040322580645,0.3268598339202964,46.84803921568628,0.7341256760792825,46.879901960784316,0.738550217610675
-0.0136842105263157,0.0063157894736842,0.0,,0.0,,0.0,,0.0,
-0.0136842105263157,0.0118421052631578,0.09193548387096774,1.103487929062772,0.10967741935483871,0.5971341267470459,0.0,,0.0,
-0.0168421052631578,0.0,0.0,,0.0,,0.0,,0.0,
-0.0121052631578947,0.0047368421052631,0.0,,0.0,,0.0,,0.0,
0.0005263157894736,0.0007894736842105,8.495967741935484,0.7808845278728914,8.466129032258065,0.7772753806824877,0.056372549019607844,,0.02696078431372549,
-0.0121052631578947,0.0071052631578947,0.0,,0.0,,0.0,,0.0,
-0.0089473684210526,0.0134210526315789,12.561290322580644,4.682475920187633,12.59274193548387,4.614154512932929,0.22058823529411764,1.6373288780074666,0.14950980392156862,1.3040113650121021
-0.0152631578947368,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
0.0068421052631578,0.0126315789473684,113.225,0.9136258356760819,113.14274193548387,0.9144612313282736,41.759803921568626,1.0282760455224225,41.870098039215684,1.0263548674706553
0.0005263157894736,0.0055263157894736,55.425,1.5450842430113976,55.17177419354839,1.5372233132261788,9.45343137254902,1.2518774424688621,9.181372549019608,1.2310230669111797
-0.0089473684210526,0.0,0.0,,0.0,,0.0,,0.0,
0.01,0.0039473684210526,132.2024193548387,0.22836335626228052,132.26693548387098,0.22851020687233445,46.78921568627451,0.6480343027665627,46.833333333333336,0.6495138661321013
-0.0136842105263157,0.0078947368421052,0.0,,0.0,,0.0,,0.0,
-0.0168421052631578,0.0110526315789473,0.0,,0.0,,0.0,,0.0,
0.0068421052631578,0.0023684210526315,97.31693548387096,0.1898344965466066,97.40967741935484,0.18997687339845679,38.33578431372549,0.5811109890723629,38.345588235294116,0.5816440828647873
-0.0042105263157894,0.0086842105263157,35.29112903225806,4.334647868009894,35.54274193548387,4.309802584528728,1.2279411764705883,1.616014349228337,1.1323529411764706,1.6605259734166122
-0.0089473684210526,0.0110526315789473,3.736290322580645,3.7269743782157274,3.949193548387097,3.863201004659688,0.01715686274509804,,0.014705882352941176,
-0.0042105263157894,0.0110526315789473,54.70564516129032,3.7605250486620596,54.64354838709677,3.819467637469572,3.1176470588235294,1.6987085609750014,2.9779411764705883,1.7609460735230713
-0.0105263157894736,0.0047368421052631,0.0,,0.0,,0.0,,0.0,
-0.0026315789473684,0.0055263157894736,33.58548387096774,4.372594738851451,33.855645161290326,4.310989504548844,0.7279411764705882,1.657434377458079,0.7205882352941176,1.633066341693124
0.0021052631578947,0.0047368421052631,48.563709677419354,0.8357701926678509,48.70322580645161,0.8365568665471589,17.438725490196077,0.9330057849301614,17.441176470588236,0.9293834551186555
0.01,0.001578947368421,134.25483870967741,0.08793099090304854,134.31209677419355,0.0879043743080959,46.84313725490196,0.44835528789766627,46.85049019607843,0.4485044190572543
0.0005263157894736,0.0063157894736842,61.104838709677416,1.6001111629258933,61.08225806451613,1.5895877800130056,11.139705882352942,1.2981674168803468,10.91421568627451,1.2747791780054762
0.0005263157894736,0.0086842105263157,76.34838709677419,1.7283957082164905,76.075,1.7109952063268492,15.416666666666666,1.3916158677064234,15.267156862745098,1.3867015133769331
0.0005263157894736,0.0,0.0,,0.0,,0.0,,0.0,
-0.0184210526315789,0.0023684210526315,0.0,,0.0,,0.0,,0.0,
-0.0042105263157894,0.0055263157894736,5.276612903225806,4.212165114644793,5.415322580645161,4.377295398786973,0.029411764705882353,,0.02696078431372549,
0.0036842105263157,0.001578947368421,55.12741935483871,0.2087018072553138,55.21774193548387,0.20893297496264565,26.063725490196077,0.5613570593677997,26.07843137254902,0.5626657257853336
0.01,0.0110526315789473,130.16370967741935,0.6451347308648392,130.32338709677418,0.6425944292953276,48.34068627450981,0.9266922080107114,48.470588235294116,0.9304433839256464
-0.0073684210526315,0.0078947368421052,0.9580645161290322,1.6497913223895648,1.3088709677419355,1.759155361615435,0.0,,0.0,
-0.0121052631578947,0.0086842105263157,0.020161290322580645,0.4323310383751811,0.0,,0.0,,0.0,
-0.0184210526315789,0.0086842105263157,0.0,,0.0,,0.0,,0.0,
-0.0057894736842105,0.0086842105263157,12.321774193548388,4.835705120030186,12.203225806451613,4.776445784367446,0.20098039215686275,1.5413199378585274,0.13480392156862744,1.5651113718240761
-0.0105263157894736,0.0110526315789473,0.8790322580645161,1.5699654392551587,1.1612903225806452,1.6863544638717314,0.0,,0.0,
-0.0121052631578947,0.0031578947368421,0.0,,0.0,,0.0,,0.0,
0.0021052631578947,0.0055263157894736,54.471774193548384,0.9380610229804974,54.45645161290322,0.9382645765320676,18.276960784313726,0.9944518394600073,18.28921568627451,0.9854012853990838
-0.0184210526315789,0.0007894736842105,0.0,,0.0,,0.0,,0.0,
0.0084210526315789,0.0094736842105263,115.40161290322581,0.6327374693168135,115.55887096774194,0.6327880583830966,43.97303921568628,0.915444232829847,44.049019607843135,0.9116265101146312
0.01,0.0126315789473684,132.4008064516129,0.725889223969717,132.61048387096776,0.7224224141482903,49.134803921568626,0.9644543954794514,49.306372549019606,0.9663298472577156
-0.0042105263157894,0.0063157894736842,11.740322580645161,4.926771776389588,11.771774193548387,4.848923121580071,0.15196078431372548,1.1413196755872044,0.11029411764705882,1.3184250625670921
-0.0136842105263157,0.0094736842105263,0.0,,0.0,,0.0,,0.0,
0.0021052631578947,0.0023684210526315,34.125,0.4806609041044308,34.15,0.480671182415176,16.24264705882353,0.7039899402194061,16.318627450980394,0.7007331498537047
-0.0136842105263157,0.0110526315789473,0.029838709677419355,0.538951273047568,0.055645161290322584,0.3997443729256179,0.0,,0.0,
-0.0184210526315789,0.0,0.0,,0.0,,0.0,,0.0,
0.0021052631578947,0.0,30.5,0.0007204348254570965,30.5,0.0007204348254570965,16.375,0.2639019887918156,16.375,0.2639019887918156
-0.0105263157894736,0.0078947368421052,0.020967741935483872,0.5843393731108056,0.010483870967741936,0.3894379497566856,0.0,,0.0,
-0.0152631578947368,0.0118421052631578,0.029838709677419355,0.5344811561035754,0.021774193548387097,0.45893275230956754,0.0,,0.0,
0.0036842105263157,0.0134210526315789,104.68225806451613,1.2884177977634854,104.40403225806452,1.2863701333159556,33.5171568627451,1.183687068014646,33.55392156862745,1.1607287605048853
0.0036842105263157,0.0063157894736842,67.70403225806452,0.7493443030105552,67.78951612903226,0.7523558991025249,26.818627450980394,0.9342019529942784,26.916666666666668,0.9195920149589516
0.0005263157894736,0.0118421052631578,92.01451612903226,1.8497880096610766,92.06612903225806,1.8285183655133763,19.975490196078432,1.452211941298584,20.068627450980394,1.4327100255542924
-0.0152631578947368,0.0078947368421052,0.0,,0.0,,0.0,,0.0,
0.0084210526315789,0.0007894736842105,117.05483870967743,0.0516130244001117,117.0733870967742,0.05175971217802455,42.95343137254902,0.4021866702336546,42.96813725490196,0.40046878941053055
-0.0105263157894736,0.0023684210526315,0.0,,0.0,,0.0,,0.0,
0.0052631578947368,0.0086842105263157,89.23790322580645,0.7910332890986393,89.26129032258065,0.7913510567459718,34.36764705882353,0.9669027620808022,34.52696078431372,0.9627593727888678
-0.0042105263157894,0.0102631578947368,49.401612903225804,3.912376101453492,48.88225806451613,3.9752580924587018,2.446078431372549,1.702936763589403,2.3088235294117645,1.7073913708313475
0.0052631578947368,0.001578947368421,77.27903225806452,0.15726361642187434,77.31451612903226,0.15724026086950182,32.94607843137255,0.5209237780078101,32.97303921568628,0.5260341768509229
-0.0152631578947368,0.0086842105263157,0.0,,0.0,,0.0,,0.0,
-0.0089473684210526,0.0142105263157894,16.433064516129033,4.5546816272975565,16.456451612903226,4.555378534054279,0.3382352941176471,1.7313264415072802,0.32107843137254904,1.7264078218399783
0.0084210526315789,0.0102631578947368,116.70725806451613,0.6790517636723936,116.925,0.6773462746349989,44.30882352941177,0.9366016705908645,44.45343137254902,0.939405503857277
-0.0073684210526315,0.0086842105263157,2.4274193548387095,2.9991658402552552,2.642741935483871,2.7989807993611904,0.00980392156862745,,0.007352941176470588,
-0.0136842105263157,0.0142105263157894,0.8258064516129032,1.5138204795840702,1.0741935483870968,1.5127556149436894,0.0,,0.0,
-0.0042105263157894,0.0031578947368421,0.025,0.46870788307783084,0.0,,0.0,,0.0,
-0.0057894736842105,0.0142105263157894,51.994354838709675,3.8259369550748277,52.03951612903226,3.9166969408501027,3.144607843137255,1.7394179566583108,3.0294117647058822,1.8192881246511363
-0.0010526315789473,0.0007894736842105,0.024193548387096774,0.8179308195251025,0.024193548387096774,0.5994225112834783,0.0,,0.0,
-0.0184210526315789,0.0142105263157894,0.02661290322580645,0.5263119574589599,0.020967741935483872,0.42003296639770227,0.0,,0.0,
-0.0026315789473684,0.0078947368421052,56.70887096774194,3.5474240818088383,56.95967741935484,3.5578190583681195,2.9387254901960786,1.6793403193532472,2.8063725490196076,1.687843919750261
-0.0089473684210526,0.001578947368421,0.0,,0.0,,0.0,,0.0,
-0.0026315789473684,0.001578947368421,0.0,,0.0,,0.0,,0.0,
0.01,0.0063157894736842,129.6491935483871,0.37596277740045686,129.75645161290322,0.37604314726531185,46.92156862745098,0.7708944262892692,46.97303921568628,0.7773827792901015
-0.0010526315789473,0.0039473684210526,47.13870967741936,3.1051351858409997,47.10241935483871,3.1139465825936385,1.0392156862745099,1.4557002817251934,0.9828431372549019,1.574100007224606
-0.0136842105263157,0.0007894736842105,0.0,,0.0,,0.0,,0.0,
0.0021052631578947,0.0071052631578947,65.89112903225806,1.1108507503377396,65.85241935483872,1.1101400774704873,20.323529411764707,1.096441423381873,20.352941176470587,1.0828484804810146
0.0068421052631578,0.0094736842105263,102.8758064516129,0.7247342416809612,103.07983870967742,0.72320778529148,39.705882352941174,0.9500156065944714,39.86274509803921,0.9441405897456135
-0.0152631578947368,0.0094736842105263,0.0,,0.0,,0.0,,0.0,
-0.0026315789473684,0.0047368421052631,22.95967741935484,4.760479399174829,22.745967741935484,4.661005079868202,0.25735294117647056,1.485433861819785,0.25980392156862747,1.70925457262211
0.0036842105263157,0.0118421052631578,97.21693548387097,1.197386338997933,97.13548387096775,1.1935436068819842,31.96078431372549,1.140891371609952,32.0735294117647,1.1243011932119447
-0.0121052631578947,0.0078947368421052,0.0,,0.0,,0.0,,0.0,
-0.0026315789473684,0.0118421052631578,78.91290322580645,2.9485688357043713,78.65725806451613,2.956434618859709,8.051470588235293,1.7551090077528184,7.9411764705882355,1.761270552258268
0.0005263157894736,0.0142105263157894,101.74032258064516,1.9173692806118614,101.64112903225806,1.8913306398567769,22.931372549019606,1.4667104810946372,23.149509803921568,1.4391499059321755
-0.02,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0073684210526315,0.0031578947368421,0.0,,0.0,,0.0,,0.0,
0.0052631578947368,0.0094736842105263,92.51451612903226,0.8470994001652457,92.50564516129032,0.8473405593474137,34.955882352941174,0.9950728182192928,35.14950980392157,0.9868710593619678
0.0068421052631578,0.0071052631578947,97.69677419354839,0.5657741835523538,97.83790322580646,0.5639451011958831,38.63235294117647,0.8631866107938313,38.705882352941174,0.8650576504289128
0.0068421052631578,0.001578947368421,97.76854838709677,0.1256389203598363,97.84032258064516,0.12573272846489333,38.39705882352941,0.4944975207225267,38.3921568627451,0.4959803291605494
-0.0168421052631578,0.0055263157894736,0.0,,0.0,,0.0,,0.0,
0.0084210526315789,0.015,128.5774193548387,0.9269927049877993,128.66935483870967,0.9264367245912574,47.134803921568626,1.0378908577015915,47.19607843137255,1.0365299851247822
0.0036842105263157,0.015,111.39516129032258,1.36962415086772,111.15967741935484,1.3678093061442886,34.89950980392157,1.2145570073403453,35.068627450980394,1.1939721541227772
-0.0089473684210526,0.0007894736842105,0.0,,0.0,,0.0,,0.0,
-0.0010526315789473,0.0094736842105263,78.45,2.4019892797414886,78.49758064516129,2.394195283910458,9.860294117647058,1.6533620186404243,9.897058823529411,1.6432963216330383
-0.0073684210526315,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0152631578947368,0.0126315789473684,0.027419354838709678,0.6463518735648063,0.0967741935483871,0.5006286994281232,0.0,,0.0,
-0.0136842105263157,0.0086842105263157,0.0,,0.0,,0.0,,0.0,
-0.0057894736842105,0.0063157894736842,1.043548387096774,1.6382886203033464,1.475,1.8898069445269483,0.0,,0.0,
-0.02,0.0110526315789473,0.0,,0.0,,0.0,,0.0,
-0.0010526315789473,0.0102631578947368,82.01532258064516,2.380264082780468,82.04596774193548,2.372993102908821,11.14950980392157,1.653981357668336,11.196078431372548,1.6430705737366817
-0.0057894736842105,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0010526315789473,0.0118421052631578,88.42016129032258,2.3548748903715637,88.43387096774194,2.335772209333593,13.58578431372549,1.645328780803642,13.477941176470589,1.6408687609845807
0.0084210526315789,0.0039473684210526,114.78306451612903,0.26847415880159303,114.87983870967741,0.2681064400560443,42.833333333333336,0.6726074218447283,42.80882352941177,0.672254751066635
-0.0026315789473684,0.0102631578947368,71.38145161290322,3.117483154768355,71.27983870967742,3.1241504227552,5.9754901960784315,1.7447578936692907,5.848039215686274,1.7506056918345518
0.0021052631578947,0.0094736842105263,81.2741935483871,1.312609697397883,81.10403225806452,1.3101439423738024,23.55392156862745,1.1969798393604572,23.495098039215687,1.1818581319029426
0.0036842105263157,0.0086842105263157,80.51129032258065,0.9658385961874743,80.58306451612903,0.9643689211467011,28.82843137254902,1.0425305766425303,28.897058823529413,1.025887625985045
-0.0121052631578947,0.0102631578947368,0.050806451612903224,0.5799928549695588,0.10564516129032259,0.5647484944387277,0.0,,0.0,
-0.0057894736842105,0.0071052631578947,3.3225806451612905,3.4896581693351316,3.47741935483871,3.56798824425023,0.0196078431372549,,0.014705882352941176,
0.0052631578947368,0.0023684210526315,77.04193548387097,0.23664415051041493,77.1008064516129,0.23758869662195228,32.86764705882353,0.6031445382027583,32.8921568627451,0.6062530119349027
-0.0026315789473684,0.0086842105263157,62.160483870967745,3.356676760472225,62.31290322580645,3.382488205897773,3.7892156862745097,1.7300754109239005,3.8284313725490198,1.7160928777816842
-0.0105263157894736,0.0126315789473684,3.0330645161290324,3.3268888250817903,3.1637096774193547,3.296654188170095,0.012254901960784314,,0.00980392156862745,
-0.0057894736842105,0.0118421052631578,36.41935483870968,4.2853457011734815,36.63548387096774,4.2583587601695045,1.4583333333333333,1.6479973471624787,1.4019607843137254,1.7019047946136712
0.01,0.0118421052631578,131.2532258064516,0.6855592477418492,131.375,0.6836276013457239,48.705882352941174,0.9426096835094565,48.8921568627451,0.9497930068213601
0.0068421052631578,0.0007894736842105,98.1008064516129,0.06243904116868217,98.09919354838709,0.06251876333045966,38.42892156862745,0.4313689919524313,38.4485294117647,0.4282934718305042
0.0068421052631578,0.015,121.4241935483871,1.039883024358728,121.35161290322581,1.0403788445534181,43.46568627450981,1.0790844423153685,43.5735294117647,1.0737089524716392
-0.0168421052631578,0.001578947368421,0.0,,0.0,,0.0,,0.0,
0.0036842105263157,0.0039473684210526,58.13629032258064,0.5028724026975329,58.214516129032255,0.5035494897201446,25.936274509803923,0.7783685931197925,25.958333333333332,0.7786616213571674
-0.0073684210526315,0.015,36.660483870967745,4.21206321887998,36.86370967741936,4.1809059025041995,1.607843137254902,1.6954004521120336,1.5563725490196079,1.763328144605987
0.0005263157894736,0.0023684210526315,26.13790322580645,1.193893285133933,25.93064516129032,1.1859077439246781,2.517156862745098,0.7983272061945382,2.4607843137254903,0.8393603711276482
0.0036842105263157,0.0023684210526315,55.47258064516129,0.31300959488070274,55.583064516129035,0.3143698152390306,25.96813725490196,0.6408852069079217,25.980392156862745,0.642254630171315
-0.0152631578947368,0.0023684210526315,0.0,,0.0,,0.0,,0.0,
-0.02,0.0126315789473684,0.0,,0.0,,0.0,,0.0,
-0.0057894736842105,0.0078947368421052,7.240322580645161,4.706055786851972,7.314516129032258,4.641888951307469,0.05392156862745098,,0.04411764705882353,
-0.02,0.0063157894736842,0.0,,0.0,,0.0,,0.0,
-0.02,0.0071052631578947,0.0,,0.0,,0.0,,0.0,
0.01,0.0071052631578947,129.05241935483872,0.4234433110154188,129.17741935483872,0.4242758085195973,47.03186274509804,0.8066714551050451,47.09313725490196,0.8102557864296397
0.0036842105263157,0.0142105263157894,108.14032258064516,1.3326109100479633,107.85,1.3282043809005377,34.25735294117647,1.204443921659118,34.33578431372549,1.173551721716765
-0.0184210526315789,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0121052631578947,0.0063157894736842,0.0,,0.0,,0.0,,0.0,
0.0052631578947368,0.0126315789473684,105.97338709677419,1.053300211824836,105.97096774193548,1.0506695332333358,37.495098039215684,1.0901506576947009,37.68872549019608,1.0730509790594762
-0.0042105263157894,0.0094736842105263,42.94112903225806,4.101125464216864,42.79677419354839,4.119331696785222,1.7352941176470589,1.6192533037057182,1.5514705882352942,1.6753667951714768
-0.0105263157894736,0.001578947368421,0.0,,0.0,,0.0,,0.0,
-0.0121052631578947,0.0126315789473684,0.842741935483871,1.4850152576895514,1.113709677419355,1.5815824291805376,0.0,,0.0,
-0.0089473684210526,0.0055263157894736,0.0,,0.0,,0.0,,0.0,
-0.0152631578947368,0.0063157894736842,0.0,,0.0,,0.0,,0.0,
-0.0026315789473684,0.0031578947368421,2.471774193548387,2.835470339994941,2.775,2.7783249614819976,0.0,,0.0,
0.0052631578947368,0.0063157894736842,80.92903225806451,0.6048504317447031,81.025,0.6029071207529894,33.161764705882355,0.8734927402710894,33.17892156862745,0.8684254257657852
-0.0121052631578947,0.001578947368421,0.0,,0.0,,0.0,,0.0,
0.0005263157894736,0.0039473684210526,42.038709677419355,1.407684582483146,42.104032258064514,1.4011039780791628,5.823529411764706,1.1138568445674843,5.737745098039215,1.0765947705480565
-0.0136842105263157,0.0102631578947368,0.020161290322580645,0.47675755785390483,0.01129032258064516,0.31072570095764485,0.0,,0.0,
-0.0168421052631578,0.0039473684210526,0.0,,0.0,,0.0,,0.0,
-0.0010526315789473,0.0055263157894736,58.3,2.709500730343943,58.06774193548387,2.7068593454795784,3.3063725490196076,1.5639230892925136,3.2426470588235294,1.5945910605193128
0.0036842105263157,0.0031578947368421,56.33790322580645,0.4123044917519361,56.512903225806454,0.4128135998068999,25.901960784313726,0.7152635567811538,25.894607843137255,0.7192956749487094
0.0052631578947368,0.0118421052631578,102.72258064516129,1.0043194691455324,102.64677419354838,1.0050281121067204,36.84803921568628,1.0699112171669565,36.995098039215684,1.0586502453890336
